Gene	Degree	Exp	Low	High	Sum	Avg
AT5G23580	1	4.80056	101.827	101.827	101.827	101.827
AT5G28650	1	0.0578881	101.843	101.843	101.843	101.843
AT3G56690	1	3.05124	101.843	101.843	101.843	101.843
AT3G04670	1	4.80457	101.843	101.843	101.843	101.843
AT2G23320	1	8.68015	101.843	101.843	101.843	101.843
AT3G26990	1	5.2069	102.688	102.688	102.688	102.688
AT1G16010	1	12.1616	106.482	106.482	106.482	106.482
AT4G27500	1	47.7671	107.369	107.369	107.369	107.369
AT5G57170	1	57.2097	109.264	109.264	109.264	109.264
AT5G62390	1	55.2954	110.976	110.976	110.976	110.976
AT2G01530	1	0.244921	119.217	119.217	119.217	119.217
AT2G02350	1	0.551306	119.988	119.988	119.988	119.988
AT3G61350	1	1.44898	119.988	119.988	119.988	119.988
AT2G17030	1	2.78113	119.988	119.988	119.988	119.988
AT3G54480	1	12.7892	119.988	119.988	119.988	119.988
AT5G52470	1	129.576	119.988	119.988	119.988	119.988
AT1G63940	1	60.8416	120.616	120.616	120.616	120.616
AT3G15150	1	3.06038	121.18	121.18	121.18	121.18
AT5G27690	1	8.16294	122.462	122.462	122.462	122.462
AT5G46590	1	0.36566	123.874	123.874	123.874	123.874
AT1G69270	1	0.89559	123.874	123.874	123.874	123.874
AT5G23170	1	1.05392	123.874	123.874	123.874	123.874
AT3G44200	1	5.80487	123.874	123.874	123.874	123.874
AT4G23290	1	19.4786	123.874	123.874	123.874	123.874
AT5G28840	1	70.0536	127.792	127.792	127.792	127.792
AT2G18110	1	77.3568	129.768	129.768	129.768	129.768
AT1G31460	1	1.64507	137.535	137.535	137.535	137.535
AT5G63590	1	0.412728	143.243	143.243	143.243	143.243
AT1G05680	1	0.642167	149.321	149.321	149.321	149.321
AT5G03690	1	5.73055	151.016	151.016	151.016	151.016
AT1G80560	1	27.8079	160.508	160.508	160.508	160.508
AT5G17770	1	50.5182	162.56	162.56	162.56	162.56
AT3G52420	1	72.7854	162.56	162.56	162.56	162.56
AT1G02870	1	33.4517	166.659	166.659	166.659	166.659
AT4G34120	1	83.4671	166.659	166.659	166.659	166.659
AT4G00850	1	2.65313	168.868	168.868	168.868	168.868
AT4G27230	1	45.1692	170.489	170.489	170.489	170.489
AT1G02860	1	2.07627	172.255	172.255	172.255	172.255
AT3G07210	1	4.39831	175.27	175.27	175.27	175.27
AT3G47080	1	6.93947	175.27	175.27	175.27	175.27
AT3G54960	1	9.33222	175.27	175.27	175.27	175.27
AT5G08000	1	18.6293	175.27	175.27	175.27	175.27
AT1G72370	1	313.624	192.594	192.594	192.594	192.594
AT3G50780	1	4.17979	195.603	195.603	195.603	195.603
AT2G07741	1	3.95186	201.128	201.128	201.128	201.128
ATMG01190	1	10.7195	201.128	201.128	201.128	201.128
AT4G30010	1	84.672	201.128	201.128	201.128	201.128
AT2G33040	1	111.707	201.128	201.128	201.128	201.128
AT5G08680	1	112.962	201.128	201.128	201.128	201.128
AT5G13450	1	159.398	201.128	201.128	201.128	201.128
AT2G21870	1	181.499	201.128	201.128	201.128	201.128
AT5G08670	1	220.186	201.128	201.128	201.128	201.128
AT4G09550	1	13.109	206.814	206.814	206.814	206.814
AT1G01800	1	25.572	210.856	210.856	210.856	210.856
AT1G27970	1	89.997	211.683	211.683	211.683	211.683
AT1G27310	1	101.052	211.683	211.683	211.683	211.683
AT3G14110	1	67.749	218.449	218.449	218.449	218.449
AT3G21200	1	82.6147	218.449	218.449	218.449	218.449
AT3G11630	1	1031	220.783	220.783	220.783	220.783
AT4G37930	1	809.149	227.43	227.43	227.43	227.43
AT4G27440	1	618.344	238.346	238.346	238.346	238.346
AT3G50560	1	2.58643	238.472	238.472	238.472	238.472
AT4G12060	1	70.0094	239.674	239.674	239.674	239.674
AT1G66670	1	92.5691	239.674	239.674	239.674	239.674
AT1G11750	1	105.692	239.674	239.674	239.674	239.674
AT4G25370	1	110.703	239.674	239.674	239.674	239.674
AT4G17040	1	116.427	239.674	239.674	239.674	239.674
AT1G49970	1	133.992	239.674	239.674	239.674	239.674
AT1G09130	1	149.285	239.674	239.674	239.674	239.674
AT1G02560	1	207.921	239.674	239.674	239.674	239.674
AT2G21590	1	3.66484	239.712	239.712	239.712	239.712
ATCG00350	1	77.1892	244.436	244.436	244.436	244.436
ATCG00140	1	490.492	244.436	244.436	244.436	244.436
ATCG00270	1	550.258	244.436	244.436	244.436	244.436
AT5G13630	1	447.196	263.913	263.913	263.913	263.913
AT1G24150	1	1.79616	287.51	287.51	287.51	287.51
AT5G42270	1	234.445	308.45	308.45	308.45	308.45
AT3G53890	1	192.594	313.624	313.624	313.624	313.624
AT4G28830	1	6.38884	318.06	318.06	318.06	318.06
AT1G12060	1	6.33328	433.428	433.428	433.428	433.428
AT5G07220	1	28.1816	433.428	433.428	433.428	433.428
AT3G08710	1	14.7598	436.811	436.811	436.811	436.811
AT3G59400	1	263.913	447.196	447.196	447.196	447.196
AT4G11830	1	11.6589	451.78	451.78	451.78	451.78
AT3G14415	1	366.016	572.397	572.397	572.397	572.397
AT5G16000	1	10.7056	585.561	585.561	585.561	585.561
AT1G75040	1	20.2116	588.945	588.945	588.945	588.945
AT1G17290	1	48.0729	588.945	588.945	588.945	588.945
AT3G23940	1	63.4743	588.945	588.945	588.945	588.945
AT5G66530	1	76.3394	588.945	588.945	588.945	588.945
AT2G47730	1	84.8019	588.945	588.945	588.945	588.945
AT4G39330	1	88.9674	588.945	588.945	588.945	588.945
AT3G18490	1	93.2188	588.945	588.945	588.945	588.945
AT3G04790	1	113.449	588.945	588.945	588.945	588.945
AT2G43560	1	128.049	588.945	588.945	588.945	588.945
AT1G65930	1	141.138	588.945	588.945	588.945	588.945
AT5G58330	1	151.646	588.945	588.945	588.945	588.945
AT1G48030	1	153.745	588.945	588.945	588.945	588.945
AT5G60360	1	156.829	588.945	588.945	588.945	588.945
AT5G16710	1	171.908	588.945	588.945	588.945	588.945
AT1G43670	1	175.691	588.945	588.945	588.945	588.945
AT5G53490	1	209.67	588.945	588.945	588.945	588.945
AT1G04410	1	249.618	588.945	588.945	588.945	588.945
AT4G25130	1	265.605	588.945	588.945	588.945	588.945
AT2G21170	1	346.179	588.945	588.945	588.945	588.945
AT3G52960	1	359.329	588.945	588.945	588.945	588.945
AT2G35370	1	366.622	588.945	588.945	588.945	588.945
AT1G23310	1	480.432	588.945	588.945	588.945	588.945
AT3G55800	1	525.251	588.945	588.945	588.945	588.945
AT3G60750	1	612.316	588.945	588.945	588.945	588.945
AT5G26000	1	755.51	588.945	588.945	588.945	588.945
AT1G09310	1	939.189	588.945	588.945	588.945	588.945
AT3G50820	1	1343.87	588.945	588.945	588.945	588.945
AT5G66570	1	3849.54	588.945	588.945	588.945	588.945
AT4G01060	1	5.66068	629.793	629.793	629.793	629.793
AT3G51970	1	1.31196	692.265	692.265	692.265	692.265
AT1G02910	1	35.9283	740.98	740.98	740.98	740.98
AT1G77550	1	8.51864	804.344	804.344	804.344	804.344
AT3G11470	1	3.89605	912.158	912.158	912.158	912.158
AT5G06290	1	220.783	1000	1031	1031	1031
AT1G21230	1	0.0648888	1000	1037.77	1037.77	1037.77
AT1G21240	1	4.49166	1000	1037.77	1037.77	1037.77
AT4G39710	1	81.3524	1000	1302.88	1302.88	1302.88
AT3G16140	1	1508.84	1000	2610.1	2610.1	2610.1
AT4G28750	1	2973.91	1000	2610.1	2610.1	2610.1
AT3G61470	1	3384.24	1000	2610.1	2610.1	2610.1
AT3G47470	1	3583.94	1000	2610.1	2610.1	2610.1
AT1G31330	1	4818.4	1000	2610.1	2610.1	2610.1
AT2G46820	1	1312.86	1000	3259.63	3259.63	3259.63
ATCG00340	1	96.6362	1000	3840.61	3840.61	3840.61
AT3G14120	1	5.56491	1000	15123.3	15123.3	15123.3
AT5G28050	1	54.0211	1000	15123.3	15123.3	15123.3
AT1G29960	2	2.13752	0.060318	0.060318	0.060318	0.060318
AT5G60690	2	3.8487	0.0908146	0.124467	0.2152816	0.1076408
AT1G52150	2	8.19405	0.0908146	0.124467	0.2152816	0.1076408
AT2G15270	2	10.231	0.205276	0.205276	0.205276	0.205276
AT3G17410	2	24.0635	0.580777	0.744004	1.324781	0.6623905
AT4G25320	2	4.99548	0.330869	1.00065	1.331519	0.6657595
AT5G61900	2	5.54082	0.213398	1.17728	1.390678	0.695339
AT5G07300	2	15.6434	0.213398	1.17728	1.390678	0.695339
AT2G47840	2	67.8605	0.872886	0.872886	0.872886	0.872886
AT5G51440	2	1.47583	0.958709	0.958709	0.958709	0.958709
AT1G31160	2	22.8271	0.958709	0.958709	0.958709	0.958709
AT4G28910	2	21.8512	1.11966	1.2505	2.37016	1.18508
AT5G50200	2	15.9655	1.26188	1.83306	3.09494	1.54747
AT4G35780	2	5.00014	1.64383	1.64383	1.64383	1.64383
AT2G47190	2	0.208807	1.19449	2.58347	3.77796	1.88898
AT5G14910	2	238.472	1.36124	2.58643	3.94767	1.973835
AT5G37600	2	40.3566	0.294449	3.85968	4.154129	2.0770645
AT2G35160	2	0.749269	2.10618	2.10618	2.10618	2.10618
AT5G25450	2	0.234844	1.31441	2.92402	4.23843	2.119215
AT5G57450	2	0.458182	1.73146	2.55873	4.29019	2.145095
AT3G07740	2	3.83714	0.175468	4.32507	4.500538	2.250269
AT4G16420	2	8.31184	0.175468	4.32507	4.500538	2.250269
AT3G52525	2	1.85052	2.33013	2.44535	4.77548	2.38774
AT1G20100	2	22.8899	1.2505	3.56825	4.81875	2.409375
ATMG00180	2	1.01209	0.802208	4.47122	5.273428	2.636714
AT5G43320	2	20.9924	0.839759	4.44785	5.287609	2.6438045
AT3G24520	2	1.48499	1.90324	3.58195	5.48519	2.742595
AT4G27460	2	0.0623538	1.15268	4.36475	5.51743	2.758715
AT1G23410	2	18.3116	2.58026	2.99571	5.57597	2.787985
AT4G14160	2	20.5923	0.872886	4.76399	5.636876	2.818438
AT1G44750	2	5.70719	0.872886	4.81855	5.691436	2.845718
AT4G28190	2	7.31283	2.47912	3.26806	5.74718	2.87359
AT4G08570	2	0.366556	2.88467	2.88467	2.88467	2.88467
AT5G38220	2	8.93434	0.589052	5.29841	5.887462	2.943731
AT1G59580	2	7.35996	2.98375	2.98375	2.98375	2.98375
AT2G32960	2	3.20165	0.852676	5.12114	5.973816	2.986908
AT1G03970	2	15.0806	1.26713	4.74886	6.01599	3.007995
AT4G38580	2	8.84594	3.04231	3.04231	3.04231	3.04231
AT3G07350	2	2.26168	3.05285	3.05285	3.05285	3.05285
AT2G46690	2	17.4787	3.05285	3.05285	3.05285	3.05285
AT1G56590	2	6.44644	2.98873	3.26806	6.25679	3.128395
AT2G04030	2	78.976	2.88741	3.37972	6.26713	3.133565
AT2G28900	2	83.7859	0.78727	5.50306	6.29033	3.145165
AT1G77710	2	64.806	2.71575	3.58737	6.30312	3.15156
AT4G00238	2	7.74188	1.20575	5.12114	6.32689	3.163445
AT2G40160	2	0.831236	0.872886	5.50306	6.375946	3.187973
AT1G44414	2	1.28817	0.872886	5.50306	6.375946	3.187973
AT2G03505	2	1.57467	0.872886	5.50306	6.375946	3.187973
AT1G80170	2	3.24698	0.872886	5.50306	6.375946	3.187973
AT5G08335	2	4.29417	0.872886	5.50306	6.375946	3.187973
AT4G31600	2	4.59448	0.872886	5.50306	6.375946	3.187973
AT1G17860	2	5.74476	0.872886	5.50306	6.375946	3.187973
AT5G67330	2	12.1008	0.872886	5.50306	6.375946	3.187973
AT1G75220	2	21.9514	0.872886	5.50306	6.375946	3.187973
AT5G06320	2	47.6311	0.872886	5.50306	6.375946	3.187973
AT1G12240	2	50.9291	0.872886	5.50306	6.375946	3.187973
AT5G54490	2	2.02686	1.4958	4.88427	6.38007	3.190035
AT1G48050	2	5.16918	3.08889	3.34877	6.43766	3.21883
AT1G27910	2	4.77094	2.58741	4.0318	6.61921	3.309605
AT5G47640	2	13.0557	0.22788	6.39652	6.6244	3.3122
AT1G08970	2	21.6929	0.22788	6.39652	6.6244	3.3122
AT3G05840	2	30.8494	3.29865	3.36214	6.66079	3.330395
AT1G05560	2	15.1669	3.34265	3.34265	3.34265	3.34265
AT4G11175	2	122.95	3.3457	3.5415	6.8872	3.4436
AT4G28880	2	12.2691	0.951841	5.95315	6.904991	3.4524955
AT2G41720	2	15.1108	3.53323	3.53323	3.53323	3.53323
AT2G47110	2	565.977	3.56825	3.56825	3.56825	3.56825
AT3G20260	2	5.12622	1.66465	5.51317	7.17782	3.58891
AT1G15100	2	3.86365	0.543369	6.68688	7.230249	3.6151245
AT5G62770	2	1.43054	2.71575	4.51664	7.23239	3.616195
AT2G27040	2	15.3957	1.81168	5.44779	7.25947	3.629735
AT5G20250	2	24.5443	2.54467	4.87903	7.4237	3.71185
AT1G72150	2	142.396	2.19682	5.25744	7.45426	3.72713
AT1G64530	2	4.39828	1.52197	5.94201	7.46398	3.73199
AT3G02380	2	15.4344	1.76768	5.73386	7.50154	3.75077
AT1G76110	2	16.7987	3.79775	3.79775	3.79775	3.79775
AT2G28840	2	54.6558	2.99571	4.66148	7.65719	3.828595
AT1G69840	2	23.1344	2.19682	5.49646	7.69328	3.84664
AT5G46250	2	27.7255	2.99571	4.88427	7.87998	3.93999
AT5G01370	2	6.45611	4.00397	4.00397	4.00397	4.00397
AT2G31650	2	2.47912	0.698042	7.31283	8.010872	4.005436
AT4G27130	2	43.8148	2.58026	5.49646	8.07672	4.03836
AT1G30825	2	6.54869	3.61095	4.68356	8.29451	4.147255
AT2G01450	2	27.4095	4.15303	4.15303	4.15303	4.15303
AT1G64180	2	1.77013	0.202698	8.25138	8.454078	4.227039
AT5G07010	2	1.11302	3.26806	5.49646	8.76452	4.38226
AT1G15280	2	17.8748	0.0571218	8.76855	8.8256718	4.4128359
AT3G56240	2	197.454	0.698042	8.13321	8.831252	4.415626
AT1G66240	2	231.791	0.698042	8.13321	8.831252	4.415626
AT2G04620	2	2.98485	1.14606	7.78546	8.93152	4.46576
AT3G33520	2	12.6268	4.46082	4.52463	8.98545	4.492725
AT5G13820	2	0.608192	3.66264	5.4301	9.09274	4.54637
AT3G47500	2	44.8085	3.36214	5.73386	9.096	4.548
AT3G49470	2	93.3601	1.64948	7.45968	9.10916	4.55458
AT4G10480	2	330.041	1.64948	7.45968	9.10916	4.55458
AT4G27090	2	526.827	2.58026	6.53449	9.11475	4.557375
AT2G24490	2	12.0473	2.67729	6.54662	9.22391	4.611955
AT5G08790	2	6.68688	3.86365	5.49646	9.36011	4.680055
AT5G50020	2	9.39741	3.93661	5.50306	9.43967	4.719835
AT4G31875	2	1.02091	4.87903	4.87903	4.87903	4.87903
AT3G56290	2	84.1521	4.87903	4.87903	4.87903	4.87903
AT3G54560	2	35.4276	4.46082	5.37259	9.83341	4.916705
AT5G43280	2	14.1991	3.56825	6.32949	9.89774	4.94887
AT1G14400	2	63.015	3.70257	6.21952	9.92209	4.961045
AT2G02760	2	79.5542	3.70257	6.21952	9.92209	4.961045
AT4G00570	2	27.206	2.58026	7.48603	10.06629	5.033145
AT4G23680	2	5.60698	1.15268	8.9798	10.13248	5.06624
AT5G67110	2	4.00397	3.71845	6.45611	10.17456	5.08728
AT4G04330	2	55.2222	3.56825	6.66074	10.22899	5.114495
AT2G20920	2	51.8053	5.12752	5.12752	5.12752	5.12752
AT4G29040	2	50.881	4.88427	5.49646	10.38073	5.190365
AT3G15090	2	9.22307	3.23965	7.14202	10.38167	5.190835
AT1G42990	2	9.12344	4.61052	5.7767	10.38722	5.19361
AT1G21460	2	7.56404	0.872886	9.59786	10.470746	5.235373
AT4G34190	2	326.158	0.872886	9.59786	10.470746	5.235373
AT1G49580	2	9.40828	5.25744	5.25744	5.25744	5.25744
AT4G35800	2	14.1521	4.66148	6.00635	10.66783	5.333915
AT1G20090	2	29.0013	2.13494	8.59337	10.72831	5.364155
AT5G01970	2	3.59514	3.55832	7.2474	10.80572	5.40286
AT2G17150	2	1.52197	4.39828	6.42572	10.824	5.412
AT3G59380	2	15.1433	4.46884	6.39694	10.86578	5.43289
AT2G36930	2	44.8589	1.30133	9.57944	10.88077	5.440385
AT4G26000	2	12.37	0.567192	10.3491	10.916292	5.458146
AT5G19680	2	9.80363	2.19112	8.7432	10.93432	5.46716
AT5G13120	2	178.772	5.49646	5.49646	5.49646	5.49646
AT2G01175	2	0.23011	5.50306	5.50306	5.50306	5.50306
AT3G59530	2	0.629715	5.50306	5.50306	5.50306	5.50306
AT3G44220	2	2.67096	5.50306	5.50306	5.50306	5.50306
AT4G37640	2	5.98984	5.50306	5.50306	5.50306	5.50306
AT3G18280	2	31.6589	5.50306	5.50306	5.50306	5.50306
AT1G13330	2	1.86888	4.35002	6.74351	11.09353	5.546765
AT5G13840	2	8.15096	4.72896	6.41296	11.14192	5.57096
AT1G73100	2	5.83854	0.69279	10.5021	11.19489	5.597445
AT4G21990	2	46.1164	5.25744	6.0682	11.32564	5.66282
AT5G51230	2	8.14146	4.21861	7.44328	11.66189	5.830945
AT5G09540	2	0.69279	5.83854	5.83854	5.83854	5.83854
AT2G38830	2	1.67665	5.92048	5.92048	5.92048	5.92048
AT3G47700	2	2.266	4.77609	7.08158	11.85767	5.928835
AT1G56250	2	0.621074	5.12114	6.77892	11.90006	5.95003
AT5G19990	2	42.3577	5.97853	5.97853	5.97853	5.97853
AT5G62190	2	36.9539	6.00635	6.00635	6.00635	6.00635
AT5G44200	2	21.2656	2.06251	10.0005	12.06301	6.031505
AT3G25580	2	12.4668	3.26806	8.9224	12.19046	6.09523
AT1G61010	2	12.1656	5.99568	6.31196	12.30764	6.15382
AT1G48380	2	5.73515	3.94605	8.36215	12.3082	6.1541
AT5G43560	2	8.59623	2.04317	10.491	12.53417	6.267085
AT4G17640	2	23.3113	0.681293	11.8656	12.546893	6.2734465
AT3G50360	2	29.45	3.93234	8.64547	12.57781	6.288905
AT1G73080	2	3.32692	1.68486	10.895	12.57986	6.28993
AT1G68140	2	10.124	1.19297	11.5731	12.76607	6.383035
AT1G23880	2	2.22416	5.50306	7.39149	12.89455	6.447275
AT4G31590	2	7.68312	5.50306	7.39149	12.89455	6.447275
AT2G31440	2	11.6245	5.50306	7.39149	12.89455	6.447275
AT4G24990	2	16.165	5.50306	7.39149	12.89455	6.447275
AT2G43650	2	21.6945	3.71845	9.19441	12.91286	6.45643
AT3G18360	2	0.19926	0.353974	12.7386	13.092574	6.546287
AT3G56880	2	12.0566	0.353974	12.7386	13.092574	6.546287
AT4G36515	2	15.0489	1.36124	11.7893	13.15054	6.57527
AT3G59470	2	4.60773	6.66074	6.66074	6.66074	6.66074
AT4G03400	2	28.8204	5.38241	7.94742	13.32983	6.664915
AT5G60460	2	7.58038	5.50306	7.82764	13.3307	6.66535
AT2G17972	2	65.6224	5.50306	7.82764	13.3307	6.66535
AT1G34570	2	12.2673	6.69264	6.69264	6.69264	6.69264
AT2G28240	2	3.86135	2.18752	11.2718	13.45932	6.72966
AT1G62520	2	4.21857	6.01753	7.45968	13.47721	6.738605
AT5G09800	2	0.704605	3.33421	10.2831	13.61731	6.808655
AT1G67710	2	0.52742	3.56825	10.0636	13.63185	6.815925
AT5G21160	2	16.0175	6.82263	6.82263	6.82263	6.82263
AT1G65380	2	2.83169	3.31014	10.3756	13.68574	6.84287
AT3G23150	2	1.01185	5.19312	8.57782	13.77094	6.88547
AT2G46600	2	44.9362	5.83731	8.0276	13.86491	6.932455
AT4G10500	2	2.53209	6.31196	7.58731	13.89927	6.949635
AT2G36170	2	140.712	3.56825	10.3491	13.91735	6.958675
AT2G30520	2	77.6449	0.46856	13.4807	13.94926	6.97463
AT1G50900	2	218.447	4.87903	9.08162	13.96065	6.980325
AT5G64850	2	22.815	0.15381	13.8445	13.99831	6.999155
AT5G62950	2	11.0726	3.26806	10.9038	14.17186	7.08593
AT5G53950	2	0.477956	5.49646	8.69072	14.18718	7.09359
AT1G56090	2	4.32675	0.202698	14.0017	14.204398	7.102199
AT3G04910	2	29.7543	2.12005	12.0925	14.21255	7.106275
AT1G73030	2	43.1888	6.42627	7.89135	14.31762	7.15881
AT3G52090	2	78.9126	1.68355	12.6957	14.37925	7.189625
AT2G27580	2	9.42585	5.51317	8.95972	14.47289	7.236445
AT4G01026	2	13.6881	3.3227	11.2146	14.5373	7.26865
AT4G21560	2	5.92048	1.67665	12.9131	14.58975	7.294875
AT4G23920	2	3.83258	0.455357	14.2946	14.749957	7.3749785
AT1G21810	2	2.12405	5.611	9.19441	14.80541	7.402705
AT3G23100	2	7.60709	2.46133	12.3577	14.81903	7.409515
AT4G11240	2	13.4085	4.80061	10.224	15.02461	7.512305
AT5G45870	2	0.238582	3.3227	11.7114	15.0341	7.51705
AT2G26040	2	2.66446	3.3227	11.7114	15.0341	7.51705
AT5G20150	2	13.0501	5.61691	9.44183	15.05874	7.52937
AT1G77380	2	0.19325	5.50306	9.59786	15.10092	7.55046
AT4G35530	2	3.84395	5.50306	9.59786	15.10092	7.55046
AT1G77210	2	4.31646	5.50306	9.59786	15.10092	7.55046
AT1G28230	2	4.59645	5.50306	9.59786	15.10092	7.55046
AT4G00550	2	4.95918	5.50306	9.59786	15.10092	7.55046
AT5G11650	2	5.88693	5.50306	9.59786	15.10092	7.55046
AT5G44550	2	7.07372	5.50306	9.59786	15.10092	7.55046
AT1G47290	2	8.46602	5.50306	9.59786	15.10092	7.55046
AT2G36900	2	9.16404	5.50306	9.59786	15.10092	7.55046
AT1G55910	2	9.56481	5.50306	9.59786	15.10092	7.55046
AT3G01050	2	10.1355	5.50306	9.59786	15.10092	7.55046
AT5G01075	2	13.557	5.50306	9.59786	15.10092	7.55046
AT2G29390	2	18.5154	5.50306	9.59786	15.10092	7.55046
AT5G63780	2	23.1629	5.50306	9.59786	15.10092	7.55046
AT5G07960	2	26.624	5.50306	9.59786	15.10092	7.55046
AT1G19450	2	30.2545	5.50306	9.59786	15.10092	7.55046
AT1G53560	2	32.7681	5.50306	9.59786	15.10092	7.55046
AT4G21620	2	47.308	5.50306	9.59786	15.10092	7.55046
AT2G45000	2	9.37431	6.42572	8.67842	15.10414	7.55207
AT1G31360	2	2.93362	3.08889	12.0278	15.11669	7.558345
AT5G24310	2	1.63239	4.68356	10.4596	15.14316	7.57158
AT2G05170	2	10.8839	7.37185	7.78312	15.15497	7.577485
AT1G47740	2	18.8949	7.39149	7.7773	15.16879	7.584395
AT5G45900	2	3.12331	0.184219	15.0338	15.218019	7.6090095
AT1G15260	2	40.8264	3.05285	12.595	15.64785	7.823925
AT5G28490	2	4.99889	4.52046	11.1571	15.67756	7.83878
AT1G16430	2	10.8345	3.70257	12.0278	15.73037	7.865185
AT3G19590	2	12.2856	4.00935	11.8076	15.81695	7.908475
AT3G14420	2	481.183	2.58026	13.3177	15.89796	7.94898
AT1G48270	2	3.24594	5.50306	10.4522	15.95526	7.97763
AT1G60490	2	7.41571	7.7773	8.22968	16.00698	8.00349
AT5G42750	2	7.02589	0.382822	15.6876	16.070422	8.035211
AT3G25980	2	11.8076	4.00935	12.2856	16.29495	8.147475
AT5G46330	2	2.57325	5.49675	10.895	16.39175	8.195875
AT5G63190	2	6.3908	2.99571	13.4807	16.47641	8.238205
AT1G75540	2	10.2445	4.47861	12.0315	16.51011	8.255055
AT2G31380	2	29.7185	4.47861	12.0315	16.51011	8.255055
AT5G03220	2	12.0239	4.56064	12.0278	16.58844	8.29422
AT4G19003	2	16.4752	8.32571	8.32571	8.32571	8.32571
AT5G58530	2	4.6247	0.589052	16.2593	16.848352	8.424176
AT1G55300	2	6.51601	5.87053	11.2272	17.09773	8.548865
AT1G25470	2	2.44176	8.59828	8.59828	8.59828	8.59828
AT2G27080	2	1.6673	7.63771	9.59786	17.23557	8.617785
AT2G33210	2	23.5071	2.58642	14.7425	17.32892	8.66446
AT5G57300	2	10.7188	5.92071	11.5735	17.49421	8.747105
AT5G42060	2	11.5267	5.49646	12.0278	17.52426	8.76213
AT3G07750	2	5.08049	7.23221	10.2925	17.52471	8.762355
AT2G25355	2	5.09804	7.23221	10.2925	17.52471	8.762355
AT4G27490	2	7.17497	7.23221	10.2925	17.52471	8.762355
AT3G46210	2	10.0061	7.23221	10.2925	17.52471	8.762355
AT3G60500	2	10.2407	7.23221	10.2925	17.52471	8.762355
AT2G24790	2	130.427	5.73386	12.0315	17.76536	8.88268
AT4G16840	2	6.94639	5.50306	12.281	17.78406	8.89203
AT1G11850	2	34.9656	5.50306	12.281	17.78406	8.89203
AT3G13310	2	19.8634	3.05285	14.7425	17.79535	8.897675
AT2G04390	2	346.571	3.05285	14.7425	17.79535	8.897675
AT3G62310	2	13.0235	8.3365	9.57944	17.91594	8.95797
AT3G27000	2	2.5055	2.69107	15.2838	17.97487	8.987435
AT3G50410	2	2.65397	7.46887	10.6281	18.09697	9.048485
AT1G80190	2	4.31776	5.65399	12.5284	18.18239	9.091195
AT2G38020	2	7.78312	7.37185	10.8839	18.25575	9.127875
AT2G36145	2	138.343	3.5415	14.7183	18.2598	9.1299
AT1G79960	2	1.62606	0.167371	18.1358	18.303171	9.1515855
AT5G49820	2	16.841	7.39149	10.9846	18.37609	9.188045
AT4G23250	2	5.8662	1.30941	17.1736	18.48301	9.241505
AT5G37680	2	7.90197	5.92071	12.595	18.51571	9.257855
AT3G07670	2	19.4553	5.92071	12.595	18.51571	9.257855
AT3G05935	2	5.42587	3.62663	14.9277	18.55433	9.277165
AT1G75010	2	8.94621	4.77174	13.8256	18.59734	9.29867
AT5G64630	2	5.02081	4.73299	13.9262	18.65919	9.329595
AT3G54860	2	7.37185	7.78312	10.8839	18.66702	9.33351
AT1G20640	2	5.94201	4.39828	14.321	18.71928	9.35964
AT1G06680	2	4069.19	2.04317	16.7555	18.79867	9.399335
AT5G12230	2	8.50955	6.90383	12.0278	18.93163	9.465815
AT4G00710	2	11.7953	3.26806	15.6876	18.95566	9.47783
AT4G25550	2	42.0448	7.31957	11.7349	19.05447	9.527235
AT4G22950	2	0.536587	9.54491	9.54491	9.54491	9.54491
AT2G17390	2	67.0115	3.04682	16.0707	19.11752	9.55876
AT4G23670	2	629.793	5.66068	13.4807	19.14138	9.57069
AT1G14740	2	9.29391	4.2409	14.9277	19.1686	9.5843
AT5G03230	2	11.5081	5.69706	13.4807	19.17776	9.58888
AT2G04900	2	29.2256	9.59786	9.59786	9.59786	9.59786
AT4G28780	2	57.1732	9.59786	9.59786	9.59786	9.59786
AT5G09680	2	7.70842	4.57852	14.6403	19.21882	9.60941
AT1G07740	2	1.13535	0.958709	18.3954	19.354109	9.6770545
AT4G14300	2	15.4803	6.64623	12.8124	19.45863	9.729315
AT1G01210	2	19.5404	0.852676	18.6533	19.505976	9.752988
AT3G13160	2	8.93688	4.87903	14.7425	19.62153	9.810765
AT5G09770	2	26.6244	4.87903	14.7425	19.62153	9.810765
AT5G65220	2	571.33	4.87903	14.7425	19.62153	9.810765
AT5G08410	2	114.595	1.78076	17.8464	19.62716	9.81358
AT1G68560	2	68.8582	1.2505	18.6533	19.9038	9.9519
AT4G14830	2	2.62785	9.98326	10.1047	20.08796	10.04398
AT2G22910	2	7.69287	9.98326	10.1047	20.08796	10.04398
AT3G22530	2	9.34944	9.98326	10.1047	20.08796	10.04398
AT3G26510	2	28.4368	9.98326	10.1047	20.08796	10.04398
AT1G23080	2	38.877	9.98326	10.1047	20.08796	10.04398
AT1G05785	2	3.44848	7.82764	12.281	20.10864	10.05432
AT5G18850	2	10.7294	7.82764	12.281	20.10864	10.05432
AT3G60210	2	57.8478	10.0577	10.0577	10.0577	10.0577
AT3G24120	2	16.6496	6.53449	13.6701	20.20459	10.102295
AT5G46570	2	12.7554	0.865454	19.3594	20.224854	10.112427
AT2G06510	2	2.67729	8.55407	12.0473	20.60137	10.300685
AT2G34040	2	22.2308	9.56938	11.1129	20.68228	10.34114
